BARKOD_GUNCEL;GLN_GUNCEL;ADET;MF
8699546370597;8680001208876;1;0
8699546370597;8680001266869;2;0
8699546370597;8680001333875;2;0
8699546370597;8680001498505;1;0
8699546370597;8680001175604;1;0
8699546370597;8680001161027;6;0
8699546370597;8680001515479;2;0
8699546370597;8680001515479;5;0
8699546370597;8680001498505;1;0
8699546370597;8680001537099;20;1
8699546370597;8680001658794;3;0
8699546370597;8680001660643;1;0
8699546370597;8680001217953;3;0
8699546370597;8680001296552;2;0
8699546340071;8680001174546;1;0
8699546340071;8680001522729;1;0
8699546340071;8680001661091;1;0
8699546340071;8680001649754;1;0
8699546340071;8680001189816;3;0
8699546340071;8680001622818;10;1
8699546340071;8680001212569;10;1
8699546340071;8680001509744;1;0
8699546340071;8680001673407;20;2
8699546340071;8680001425372;50;5
8699546340071;8680001183005;10;1
8699546340071;8680001224753;10;1
8699546340071;8680001418015;1;0
8699546340071;8680001174072;1;0
8699546340071;8680001198115;1;0
8699546340071;8680001513659;1;0
8699546340071;8680001626564;1;0
8699546340071;8680001534036;10;1
8699546340071;8680001572762;2;0
8699546340071;8680001264315;2;0
8699546340071;8680001632817;1;0
8699546340071;8680001454129;10;1
8699546340071;8680001558438;1;0
8699546340071;8680001381227;10;1
8699546340071;8680001278473;1;0
8699546340071;8680001189816;3;0
8699546340071;8680001449446;10;1
8699546340071;8680001234615;2;0
8699546340071;8680001185528;1;0
8699546340071;8680001253500;2;0
8699546340071;8680001427185;1;0
8699546340071;8680001486199;1;0
8699546340071;8680001558438;1;0
8699546340071;8680001287949;1;0
8699546340071;8680001508570;10;1
8699546340071;8680001305605;1;0
8699546358786;8680001527076;1;0
8699546358786;8680001235407;1;0
8699546358786;8680001278381;1;0
8699546358786;8680001179114;10;1
8699546358786;8680001661091;1;0
8699546358786;8680001189816;3;0
8699546358786;8680001212569;10;1
8699546358786;8680001673407;10;1
8699546358786;8680001673407;10;1
8699546358786;8680001224753;10;1
8699546358786;8680001679539;1;0
8699546358786;8680001183005;10;1
8699546358786;8680001572762;2;0
8699546358786;8680001427185;1;0
8699546358786;8680001274703;10;1
8699546358786;8680001278534;1;0
8699546358786;8680001649785;10;1
8699546358786;8680001558438;1;0
8699546358786;8680001245475;1;0
8699546358786;8680001425372;50;5
8699546358786;8680001278473;1;0
8699546358786;8680001249633;10;1
8699546358786;8680001679539;1;0
8699546358786;8680001189816;3;0
8699546358786;8680001449446;20;2
8699546358786;8680001217953;1;0
8699546358786;8680001558438;1;0
8699546358786;8680001508570;10;1
8699546358779;8680001527076;1;0
8699546358779;8680001398492;1;0
8699546358779;8680001661091;1;0
8699546358779;8680001189816;3;0
8699546358779;8680001212569;10;1
8699546358779;8680001183005;10;1
8699546358779;8680001224753;10;1
8699546358779;8680001679539;1;0
8699546358779;8680001485895;2;0
8699546358779;8680001266968;1;0
8699546358779;8680001673407;20;2
8699546358779;8680001572762;2;0
8699546358779;8680001264315;2;0
8699546358779;8680001425372;50;5
8699546358779;8680001278473;1;0
8699546358779;8680001249633;10;1
8699546358779;8680001679539;1;0
8699546358779;8680001189816;3;0
8699546358779;8680001183814;1;0
8699546358779;8680001558438;1;0
8699546358779;8680001215560;1;0
8699546350940;8680001215959;3;0
8699546350940;8680001509942;3;0
8699546350940;8680001632725;10;0
8699546350940;8680001219704;2;0
8699546350940;8680001501632;2;0
8699546350940;8680001270972;2;0
8699546350940;8680001649754;1;0
8699546350940;8680001179114;2;0
8699546350940;8680001485338;3;0
8699546350940;8680001561056;2;0
8699546350940;8680001632725;10;0
8699546350940;8680001625413;2;0
8699546350940;8680001658794;1;0
8699546350940;8680001465835;2;0
8699546350940;8680001244461;5;0
8699546350940;8680001266845;5;0
8699546350940;8680001415823;2;0
8699546350940;8680001510320;3;0
8699546350940;8680001618903;3;0
8699546350940;8680001239757;3;0
8699546350940;8680001482115;5;0
8699546350940;8680001208876;2;0
8699546350940;8680001516711;2;0
8699546350940;8680001376681;5;0
8699546350940;8680001214259;3;0
8699546350940;8680001225439;3;0
8699546350940;8680001547166;1;0
8699546350940;8680001183722;6;0
8699546350940;8680001222698;5;0
8699546350940;8680001222124;5;0
8699546350940;8680001202119;1;0
8699546350940;8680001212644;5;0
8699546350940;8680001491667;10;0
8699546350940;8680001484805;2;0
8699546350940;8680001225439;3;0
8699546350940;8680001297450;5;0
8699546350940;8680001660643;2;0
8699546350940;8680001440368;10;0
8699546350940;8680001429219;5;0
8699546350940;8680001291038;1;0
8699546350940;8680001289646;5;0
8699546350940;8680001287413;2;0
8699546350940;8680001521159;10;0
8699546350940;8680001478682;5;0
8699546350940;8680001238187;5;0
8699546350940;8680001433773;1;0
8699546350940;8680001212057;2;0
8699546350940;8680001224753;5;0
8699546350940;8680001177530;5;0
8699546350940;8680001618781;10;0
8699546350940;8680001494675;3;0
8699546350940;8680001678297;5;0
8699546350940;8680001222698;5;0
8699546350940;8680001622818;10;0
8699546350940;8680001418015;10;0
8699546350940;8680001187331;5;0
8699546350940;8680001398492;1;0
8699546350940;8680001550289;10;0
8699546350940;8680001460915;2;0
8699546350940;8680001178865;5;0
8699546350940;8680001565306;2;0
8699546350940;8680001642311;4;0
8699546350940;8680001215164;2;0
8699546350940;8680001244850;4;0
8699546350940;8680001368655;3;0
8699546350940;8680001172047;20;0
8699546350940;8680001187881;10;0
8699546350940;8680001459209;2;0
8699546350940;8680001178506;1;0
8699546350940;8680001632954;5;0
8699546350940;8680001240975;5;0
8699546350940;8680001515479;2;0
8699546350940;8680001287796;2;0
8699546350940;8680001230488;10;0
8699546350940;8680001210237;2;0
8699546350940;8680001266821;1;0
8699546350940;8680001266968;1;0
8699546350940;8680001171224;2;0
8699546350940;8680001183999;5;0
8699546350940;8680001124879;1;0
8699546350940;8680001624454;5;0
8699546350940;8680001227181;5;0
8699546350940;8680001212057;2;0
8699546350940;8680001401864;2;0
8699546350940;8680001624454;5;0
8699546350940;8680001429004;5;0
8699546350940;8680001212439;4;0
8699546350940;8680001239887;20;0
8699546350940;8680001288618;3;0
8699546350940;8680001554157;5;0
8699546350940;8680001189397;3;0
8699546350940;8680001230792;2;0
8699546350940;8680001398492;3;0
8699546350940;8680001625185;2;0
8699546350940;8680001419791;100;0
8699546350940;8680001225729;5;0
8699546350940;8680001332984;1;0
8699546350940;8680001473076;5;0
8699546350940;8680001175086;10;0
8699546350940;8680001275038;5;0
8699546350940;8680001244850;2;0
8699546350940;8680001458998;2;0
8699546350940;8680001189397;3;0
8699546350940;8680001212057;2;0
8699546350940;8680001513659;2;0
8699546350940;8680001397570;10;0
8699546350940;8680001559244;2;0
8699546350940;8680001286492;2;0
8699546350940;8680001376810;1;0
8699546350940;8680001254538;2;0
8699546350940;8680001338900;5;0
8699546350940;8680001593989;1;0
8699546350940;8680001554157;5;0
8699546350940;8680001465255;2;0
8699546350940;8680001465255;3;0
8699546350940;8680001501601;3;0
8699546350940;8680001249473;2;0
8699546350940;8680001601226;5;0
8699546350940;8680001239757;3;0
8699546350940;8680001381227;3;0
8699546350940;8680001594931;1;0
8699546350940;8680001293629;10;0
8699546350940;8680001527007;2;0
8699546350940;8680001204441;3;0
8699546350940;8680001326426;15;0
8699546350940;8680001257836;3;0
8699546350940;8680001510320;2;0
8699546350940;8680001105632;10;0
8699546350940;8680001211005;50;0
8699546350940;8680001489091;5;0
8699546350940;8680001178179;10;0
8699546350940;8680001600519;2;0
8699546350940;8680001540303;3;0
8699546350940;8680001565764;2;0
8699546350940;8680001249473;2;0
8699546350940;8680001266968;2;0
8699546350940;8680001210855;5;0
8699546350940;8680001490851;3;0
8699546350940;8680001238675;4;0
8699546350940;8680001257720;3;0
8699546350940;8680001658008;3;0
8699546350940;8680001494675;3;0
8699546350940;8680001696581;1;0
8699546350940;8680001626731;10;0
8699546350940;8680001238897;5;0
8699546350940;8680001698790;2;0
8699546350940;8680001234417;10;0
8699546350940;8680001184965;1;0
8699546350940;8680001185894;5;0
8699546350940;8680001624331;5;0
8699546350940;8680001212644;6;0
8699546350940;8680001679898;6;0
8699546350940;8680001376681;3;0
8699546350940;8680001455065;5;0
8699546350940;8680001516711;4;0
8699546350940;8680001602254;5;0
8699546350940;8680001217335;2;0
8699546350940;8680001305605;2;0
8699546350940;8680001219803;10;0
8699546350940;8680001509942;5;0
8699546350940;8680001260485;2;0
8699546350940;8680001226061;5;0
8699546350940;8680001698295;5;0
8699546350940;8680001292653;10;0
8699546350940;8680001213351;2;0
8699546350940;8680001463725;2;0
8699546350940;8680001665709;5;0
8699546350940;8680001484805;1;0
8699546350940;8680001217410;6;0
8699546350940;8680001291083;10;0
8699546350940;8680001291991;1;0
8699546350940;8680001512768;15;0
8699546350940;8680001527076;10;0
8699546350940;8680001427185;5;0
8699546350940;8680001622726;3;0
8699546350940;8680001497119;3;0
8699546015634;8680001376810;1;0
8699546015634;8680001461240;3;0
8699546015634;8680001437115;2;0
8699546015634;8680001407620;2;0
8699546015634;8680001478682;5;0
8699546015634;8680001497119;1;0
8699546015634;8680001260072;2;0
8699546015634;8680001549610;1;0
8699546015634;8680001561056;2;0
8699546015634;8680001245147;10;1
8699546015634;8680001298259;1;0
8699546015634;8680001275144;4;0
8699546015634;8680001510320;3;0
8699546015634;8680001510658;5;0
8699546015634;8680001624331;3;0
8699546015634;8680001291083;5;0
8699546015634;8680001183814;2;0
8699546015634;8680001460915;2;0
8699546015634;8680001549610;1;0
8699546015634;8680001533992;3;0
8699546015634;8680001636037;2;0
8699546015634;8680001289813;1;0
8699546015634;8680001484805;1;0
8699546015634;8680001223305;2;0
8699546015634;8680001250554;5;0
8699546015634;8680001398492;2;0
8699546015634;8680001376810;1;0
8699546015634;8680001187331;2;0
8699546015634;8680001460915;30;3
8699546015634;8680001182947;3;0
8699546015634;8680001484805;2;0
8699546015634;8680001449446;2;0
8699546015634;8680001515325;2;0
8699546015634;8680001603282;3;0
8699546015634;8680001218820;5;0
8699546015634;8680001628513;10;1
8699546015634;8680001217410;2;0
8699546015634;8680001282128;4;0
8699546015634;8680001266968;1;0
8699546015634;8680001275168;10;1
8699546015634;8680001188970;1;0
8699546015634;8680001295869;3;0
8699546015634;8680001427772;10;1
8699546015634;8680001223305;1;0
8699546015634;8680001164325;3;0
8699546015634;8680001189304;1;0
8699546015634;8680001299478;1;0
8699546015634;8680001245703;4;0
8699546015634;8680001597178;1;0
8699546015634;8680001538980;1;0
8699546015634;8680001179114;10;1
8699546015634;8680001227181;5;0
8699546015634;8680001507245;2;0
8699546015634;8680001242351;1;0
8699546015634;8680001217748;2;0
8699546015634;8680001288779;3;0
8699546015634;8680001087839;5;0
8699546015634;8680001222629;1;0
8699546015634;8680001381227;3;0
8699546015634;8680001679539;2;0
8699546015634;8680001224753;2;0
8699546015634;8680001661091;3;0
8699546015634;8680001239696;3;0
8699546015634;8680001619054;2;0
8699546015634;8680001219704;2;0
8699546015634;8680001401864;2;0
8699546015634;8680001354283;10;1
8699546015634;8680001333875;2;0
8699546015634;8680001698790;2;0
8699546015634;8680001210817;1;0
8699546015634;8680001429219;1;0
8699546015634;8680001463343;1;0
8699546015634;8680001445172;2;0
8699546015634;8680001398492;1;0
8699546015634;8680001550289;2;0
8699546015634;8680001274826;10;1
8699546015634;8680001698295;10;1
8699546015634;8680001213368;2;0
8699546015634;8680001230488;30;3
8699546015634;8680001573165;1;0
8699546090426;8680001161027;1;0
8699546090426;8680001410637;1;0
8699546090426;8680001627561;1;0
8699546090426;8680001226825;8;1
8699546090426;8680001222698;1;0
8699546090426;8680001333875;1;0
8699546090426;8680001175604;1;0
8699546090426;8680001241583;1;0
8699546090426;8680001653300;1;0
8699546090426;8680001415823;1;0
8699546090426;8680001521159;3;0
8699546090426;8680001204342;1;0
8699546090426;8680001241613;1;0
8699546090426;8680001227181;1;0
8699546090426;8680001224753;8;1
8699546090426;8680001490851;1;0
8699546090426;8680001597178;1;0
8699546090426;8680001649754;2;0
8699546090426;8680001175062;8;1
8699546090426;8680001507245;1;0
8699546090426;8680001633012;1;0
8699546090426;8680001212569;1;0
8699546090426;8680001449446;8;1
8699546090426;8680001466610;1;0
8699546090426;8680001425051;1;0
8699546090426;8680001550289;1;0
8699546090426;8680001635047;8;1
8699546090426;8680001514465;1;0
8699546090426;8680001538980;1;0
8699546090426;8680001679539;1;0
8699546090426;8680001463343;1;0
8699546090426;8680001183814;1;0
8699546090426;8680001298259;4;0
8699546090426;8680001645442;1;0
8699546090426;8680001490851;1;0
8699546090426;8680001249633;8;1
8699546090426;8680001181926;1;0
8699546090426;8680001254712;1;0
8699546090426;8680001450305;1;0
8699546090426;8680001184965;1;0
8699546090426;8680001259632;1;0
8699546090426;8680001421534;1;0
8699546090426;8680001632268;2;0
8699546090426;8680001632817;2;0
8699546090426;8680001632817;2;0
8699546090426;8680001275113;1;0
8699546090426;8680001199693;1;0
8699546090426;8680001647613;1;0
8699546090426;8680001466047;8;1
8699546090426;8680001223657;1;0
8699546090426;8680001246779;1;0
8699546090426;8680001298440;1;0
8699546090426;8680001641550;16;2
8699546090426;8680001354283;2;0
8699546090426;8680001647316;1;0
8699546090426;8680001696581;1;0
8699546090426;8680001285082;1;0
8699546090426;8680001209897;1;0
8699546090426;8680001235407;1;0
8699546090426;8680001515097;1;0
8699546090426;8680001454129;1;0
8699546090426;8680001642311;2;0
8699546090426;8680001516711;1;0
8699546090426;8680001679898;1;0
8699546090426;8680001466788;8;1
8699546090426;8680001239887;1;0
8699546090426;8680001698295;1;0
8699546090426;8680001202522;2;0
8699546090426;8680001415823;1;0
8699546190386;8680001209897;3;0
8699546190386;8680001211005;1;0
8699546190386;8680001212644;2;0
8699546190386;8680001189397;1;0
8699546190386;8680001690558;3;0
8699546190386;8680001544530;1;0
8699546190386;8680001210237;1;0
8699546190386;8680001465835;1;0
8699546190386;8680001217076;1;0
8699546190386;8680001235407;2;0
8699546190386;8680001486564;1;0
8699546190386;8680001488780;2;0
8699546190386;8680001565139;8;1
8699546190386;8680001442638;1;0
8699546190386;8680001234615;8;1
8699546190386;8680001381906;1;0
8699546190386;8680001298440;2;0
8699546190386;8680001641550;16;2
8699546190386;8680001594931;3;0
8699546190386;8680001562428;1;0
8699546190386;8680001627561;2;0
8699546190386;8680001185627;2;0
8699546190386;8680001647118;2;0
8699546190386;8680001297450;1;0
8699546190386;8680001298334;1;0
8699546190386;8680001249060;1;0
8699546190386;8680001201143;1;0
8699546190386;8680001640232;1;0
8699546190386;8680001190317;2;0
8699546190386;8680001603282;2;0
8699546190386;8680001225347;1;0
8699546190386;8680001214525;1;0
8699546190386;8680001215164;2;0
8699546190386;8680001645442;8;1
8699546190386;8680001285044;1;0
8699546190386;8680001632268;2;0
8699546190386;8680001623082;1;0
8699546190386;8680001223251;1;0
8699546190386;8680001266968;2;0
8699546190386;8680001293780;2;0
8699546190386;8680001479320;1;0
8699546190386;8680001636785;8;1
8699546190386;8680001696581;2;0
8699546190386;8680001210121;2;0
8699546190386;8680001225439;1;0
8699546190386;8680001187355;1;0
8699546190386;8680001510696;1;0
8699546190386;8680001172047;1;0
8699546190386;8680001259632;1;0
8699546190386;8680001241583;1;0
8699546190386;8680001178179;8;1
8699546190386;8680001224753;8;1
8699546190386;8680001236770;1;0
8699546190386;8680001429004;1;0
8699546190386;8680001522729;8;1
8699546190386;8680001622818;8;1
